Symbol,Issue_Name,Primary_Listing_Mkt
NEM,Newmont Corporation,NYSE
NEMCF,New Energy Metals Corp Ordinary Shares,U
NEMD,"iNeedMD Holdings, Inc. Common Stock",U
NEMKY,NEMETSCHEK SE American Depositary Receipts - Unsponsored,U
NEMTF,Nemetschek Ag Ord Ordinary Shares,U
NEN,New England Realty Associates Limited Partnership,AMEX
NENTF,Nordic Entertainment Group AB Share AK B (Sweden) Ordinary Shares,U
NEO,"NeoGenomics, Inc. Common Stock",NASDAQ
NEOG,Neogen Corporation Common Stock,NASDAQ
NEOM,"NeoMedia Technologies, Inc.  Common Stock",U
NEON,Neonode Inc. Common Stock,NASDAQ
NEOV,NeoVolta Inc Common Stock,U
NEP,"NextEra Energy Partners, LP",NYSE
NEPH,"Nephros, Inc. Common Stock",NASDAQ
NEPRY,Nepi Rockcastle PLC American Depositary Receipts - Unsponsored (Isle of Man),U
NEPT,Neptune Wellness Solutions Inc. Ordinary Shares,NASDAQ
NERD,Roundhill BITKRAFT Esports & Digital Entertainment ETF,ARCA
NERG,"NuTech Energy Resources, Inc. Common Stock",U
NERV,"Minerva Neurosciences, Inc Common Stock",NASDAQ
NES,"Nuverra Environmental Solutions, Inc. Common Stock",AMEX
NESLF,NELSON RES LTD Ordinary Fully Paid (Australia),U
NESR,National Energy Services Reunited Corp. Ordinary Shares,NASDAQ
NESRF,Northern Star Resources Ltd Ordinary Shares (Australia),U
NESRW,National Energy Services Reunited Corp. Warrant,NASDAQ
NESW,New England Service Co Common Stock,U
NET,"Cloudflare, Inc. Class A common stock, par value $0.001 per share",NYSE
NETE,"Net Element, Inc. Common Stock",NASDAQ
NETGY,NETCOMPANY GROUP AS American Depositary Receipts - Unsponsored,U
NETI,Eneti Inc.,NYSE
NETL,NETLease Corporate Real Estate ETF,ARCA
NETLF,NETLINK NBN TR Ordinary Shares Singapore(SG ),U
NETO,"NetObjects, Inc. Common Stock",U
NETTF,Netease Inc Ordinary Shares (Cayman Islands),U
NEU,NewMarket Corporation,NYSE
NEUN,"NeuroGenesis, Inc. Common Stock",U
NEV,NUVEEN ENHANCED MUNICIPAL VALUE FUND,NYSE
NEVDF,Nevada Copper Corp CDA Ordinary Shares,U
NEVE,"Nevo Energy, Inc.  Common Stock",U
NEVPF,Abliva AB Ordinary Shares,U
NEVWF,Neveda Copper Corp CDA Warrant Exp 01/27/2022 (Canada),U
NEW,"Puxin Limited American Depositary Shares, each representing two Ordinary Shares",NYSE
NEWA,"Newater Technology, Inc. Ordinary Shares",NASDAQ
NEWEN,New England Power Company 6% Preferred Stock,U
NEWG,NewGen BioPharma Corp. Common Stock,U
NEWH,"NewHydrogen, Inc. Common Stock",U
NEWP,New Pacific Metals Corp.,AMEX
NEWR,"New Relic, Inc.",NYSE
NEWRF,Newmac Resources Inc Common Shares (Canada),U
NEWT,Newtek Business Services Corp. Common Stock (Maryland),NASDAQ
NEWTL,Newtek Business Services Corp. 5.75% Notes due 2024,NASDAQ
NEWTZ,Newtek Business Services Corp. 5.50% Notes Due 2026,NASDAQ
NEWUF,Newtopia Inc Common Shares (Canada),U
NEX,NexTier Oilfield Solutions Inc.,NYSE
NEXA,Nexa Resources S.A. Common Shares,NYSE
NEXCF,Nextech AR Solutions Corp (Canada),U
NEXD,NEXT DYNAMICS INC Common Stock,U
NEXI,"NexImmune, Inc. Common Stock",NASDAQ
NEXJF,NEXJ Sys Inc Ordinary Shares Cl A (Canada),U
NEXNF,NEXE INNOVATIONS INC NEW COM (Canada),U
NEXNY,Nexans Unsponsored ADR (France),U
NEXOF,Nexon Co Ltd Ordinary Shares (Japan),U
NEXOY,Nexon Co Ltd Unsponsored ADR (Japan),U
NEXPF,NEXI SPA Azione Ordinarie Senza Valore Nominale Ord Shs (Italy),U
NEXS,"Nexus Biopharma, Inc. Common Stock",U
NEXT,NextDecade Corporation Common Stock,NASDAQ
NEXTW,NEXTDECADE CORP Warrant Exp 07/24/2022,U
NEXXY,NEXI S.P.A. Unsponsored ADR (Italy),U
NFBK,"Northfield Bancorp, Inc. Common Stock (Delaware)",NASDAQ
NFE,New Fortress Energy Inc. Class A Common Stock,NASDAQ
NFEI,"New Frontier Energy, Inc. Common Stock",U
NFG,National Fuel Gas Co.,NYSE
NFGFF,New Found Gold Corp Common Shares (Canada),U
NFGRF,Beijingwest Inds International Ltd (Cayman Islands) Ordinary Shares,U
NFH,New Frontier Health Corporation Ordinary Shares,NYSE
NFH WS,"New Frontier Health Corporation Warrants, each whole warrant exercisable for one Ordinary Share at a",NYSE
NFJ,"Virtus Dividend, Interest & Premium Strategy Fund",NYSE
NFLDF,Exploits Discovery Corp. Ordinary Shares,U
NFLT,Virtus Newfleet Multi-Sector Bond ETF,ARCA
NFLX,"Netflix, Inc. Common Stock",NASDAQ
NFONF,NFON AG NFON AG INH O N (Germany Federal Republic),U
NFPC,Northfield Precision Instrument Corp Common Stock,U
NFPDF,Nissin Food Products Ordinary Shares,U
NFRA,FlexShares STOXX Global Broad Infrastructure Index Fund,ARCA
NFSE,nFinanSe Inc. Common Stock,U
NFSHF,Northern Offshore Ltd Ordinary Shares (Bermuda),U
NFTI,"NoFire Technologies, Inc. Common Stock",U
NFTY,First Trust India Nifty 50 Equal Weight ETF,NASDAQ
NFYEF,NFI Group Inc Common Shares,U
NG,NovaGold Resources Inc.,AMEX
NGAB,Northern Genesis Acquisition Corp. II,NYSE
NGAB U,"Northern Genesis Acquisition Corp. II Units, each consisting of one share of common stock and one-th",NYSE
NGAB WS,"Northern Genesis Acquisition Corp. II Redeemable Warrants, each whole warrant exercisable for shares",NYSE
NGAC,NextGen Acquisition Corporation Class A Ordinary Shares,NASDAQ
NGACU,NextGen Acquisition Corporation Units,NASDAQ
NGACW,NextGen Acquisition Corporation Warrants,NASDAQ
NGBL,"Notis Global, Inc. Common Stock",U
NGC,Northern Genesis Acquisition Corp. III,NYSE
NGC U,"Northern Genesis Acquisition Corp. III Units, each consisting of one share of common stock and one-q",NYSE
NGC WS,"Northern Genesis Acquisition Corp. III Redeemable Warrants, each whole warrant exercisable for share",NYSE
NGCA,NextGen Acquisition Corp. II Class A Ordinary Shares,NASDAQ
NGCAU,NextGen Acquisition Corp. II Units,NASDAQ
NGCAW,NextGen Acquisition Corp. II Warrant,NASDAQ
NGCG,"New Generation Consumer Group, Inc. Common Stock",U
NGCRF,Nagacorp Ltd Ordinary Shares (Cayman Islands),U
NGCRY,Nagacorp Ltd Unsponsored ADR (Cayman Islands),U
NGD,New Gold Inc.,AMEX
NGE,Global X MSCI Nigeria ETF,ARCA
NGELF,Nge Cap Ltd Ordinary Shares,U
NGENF,NervGen Pharma Corp Common Stock (Canada),U
NGEY,New Global Energy Inc Common Stock,U
NGG,National Grid PLC,NYSE
NGGTF,National Grid PLC Common Shares,U
NGKIF,Ngk Insulators Ordinary Shares,U
NGKSF,Ngk Spark Plug Co Ltd Ordinary Shares,U
NGKSY,Ngk Spark Plug Co Ltd Unsponsored ADR (Japan),U
NGL,NGL ENERGY PARTNERS LP,NYSE
NGL PRB,NGL Energy Partners LP 9.00% Class B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferre,NYSE
NGL PRC,NGL Energy Partners LP 9.625% Class C Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferr,NYSE
NGLD,Nevada Canyon Gold Corp Common Stock,U
NGLOY,Anglo American plc Sponsored ADR (United Kingdom),U
NGM,"NGM Biopharmaceuticals, Inc. Common Stock",NASDAQ
NGMC,Next Generation Management Corp. Common Stock,U
NGMS,NeoGames S.A. Ordinary Shares,NASDAQ
NGOOB,Northern Growers LLC Cap Unit CL B,U
NGOOL,Northern Growers LLC Cap Unit CL C,U
NGOWL,Northern Growers LLC Capital Unit Class A,U
NGPHF,Northern Graphite Corp. Ordinary Shares (Canada),U
NGRC,National Graphite Corp. Common Stock,U
NGRP,Ngen Technologies Holdings Corp. Common Stock,U
NGRRF,Nagarro SE Ordinary Shares (Germany),U
NGS,"Natural Gas Services Group, Inc.",NYSE
NGTF,NIGHTFOOD HLDGS INC Common Stock,U
NGUGF,New Guinea Gold Cp  (F) Ordinary Shares,U
NGVC,"NATURAL GROCERS BY VITAMIN COTTAGE, INC",NYSE
NGVT,Ingevity Corporation,NYSE
NGXXF,Ngex Minerals Ltd Common Shares (Canada),U
NH,"NantHealth, Inc. Common Stock",NASDAQ
NHAWF,North Arrow Minerals Inc New Common Stock,U
NHBAF,Nichiban Co Ltd Ordinary Shares (Japan),U
NHC,National Healthcare Corp.,AMEX
NHCMF,Nhc Comm Ordinary Shares,U
NHCZF,Nihon Chouzai Co Ltd Tokyo Ordinary Shares (Japan),U
NHEL,Natural Health Farm Holdings Inc. Common Stock,U
NHF,NexPoint Strategic Opportunities Fund,NYSE
NHF PRA,NexPoint Strategic Opportunities Fund 5.50% Series A Cumulative Preferred Shares,NYSE
NHGP,"New Horizon Group, Inc. Common Stock (Wyoming",U
NHHEF,NH Hotel Group SA Ordinary Shares,U
NHHHF,FUELPOSITIVE CORP Common Shares,U
NHHS,NORTHSTAR HEALTHCARE INCOME INC Common Stock,U
NHI,National Health Investors,NYSE
NHIC,NewHold Investment Corp. Class A Common Stock,NASDAQ
NHICU,NewHold Investment Corp. Unit,NASDAQ
NHICW,NewHold Investment Corp. Warrant,NASDAQ
NHKFF,NICHIIKO PHARMACEUTICAL CO LTD Ordinary Shares Japan(JP ),U
NHKGF,NHK Spriing Co Ltd Ordinary shares (Japan),U
NHLE,Nhale Inc. Common Share,U
NHLG,"National Healthcare Logistics, Inc. Common Stock",U
NHLI,"Nouveau Holdings, Ltd. Common Stock",U
NHLPF,NAHL GROUP PLC Ordinary Shares (United Kingdom),U
NHMAF,"Nihon M&A Center Inc, Tokyo Ordinary Shares (Japan)",U
NHMD,Nate's Food Co. Common Stock,U
NHNCF,Naver Corporation Ordinary Shares (South Korea),U
NHNKF,Nihon Kohden Corp Ordinary Shares (Japan),U
NHNKY,Nihon Kohden Unsponsored ADR (Japan),U
NHOLF,Sompo Hldgs Inc Ordinary Shares,U
NHOXF,Nederman Holding Aktibolag  Share AK (Sweden),U
NHPEF,New Hope Corporation Ltd Ordinary Shares (Australia),U
NHPHF,LUMIERA HEALTH INC COM (Canada),U
NHS,Neuberger Berman High Yield Strategies Fund Inc.,AMEX
NHTC,Natural Health Trends Corp. Common Stock,NASDAQ
NHVCF,Northern Vertex Mining Corp. Ordinary Shares (Canada),U
NHVP,Northeast Dev Corp Inc Common Stock,U
NHYDY,Norsk Hydro ASA Common Stock,U
NHYF,Natural Harmony Foods Inc Common Stock,U
NHYKF,Norsk Hydro Asa Ord Ordinary Shares,U
NHZHF,New Horizon Health Ltd. USD Ordinary Shares (Cayman Islands),U
NHZHY,NEW HORIZON HEALTH LTD American Depositary Receipts - Unsponsored (Cayman Islands),U
NI,NiSource Inc.,NYSE
NI PRB,"NiSource Inc. Depositary Shares representing 1/1,000th ownership interest in a share of 6.50% Series",NYSE
NIAKF,Niitaka Co Ltd Osaka Ordinary Shares (Japan),U
NIB,"iPath Bloomberg Cocoa Subindex Total Return ETN due June 24, 2038",ARCA
NICE,NICE Ltd American Depositary Shares,NASDAQ
NICFF,NICHIAS CORP Ordinary Shares (Japan),U
NICH,"Nitches, Inc. Common Stock",U
NICK,"Nicholas Financial, Inc. Common Stock",NASDAQ
NICLF,CLASS 1 NICKEL & TECHNOLOGIES LTD Common Shares,U
NICMF,NICKEL MINES LTD Ordinary Fully Paid (Australia),U
NICRL,Nicor Inc. 5.00% Convertible Preferred Stock,U
NICXF,Nicox Sa Eur Ord Common Shares,U
NID,NUVEEN INTERMEDIATE DURATION MUNICIPAL TERM FUND,NYSE
NIDB,"Northeast Indiana Bancorp, Inc. Common Stock",U
NIE,Virtus AllianzGI Equity & Convertible Income Fund,NYSE
NIFCF,NIFCO INC COM (Japan),U
NIFCY,Nifco Inc Ord American Depositary Shares,U
NIFE,Direxion Fallen Knives ETF,ARCA
NIHK,"Video River Networks, Inc. Common Stock",U
NIHL,"New Infinity Holdings, Ltd. Common Stock",U
NIJPF,Nippon Paper Industries Co Ltd Ordinary Shares (Japan),U
NIKLF,Nickel Rock Resources Inc. Ordinary Shares,U
NILA,Nilam Resources Inc. Common Stock,U
NILIF,SURGE BATTERY METALS INC Ordinary Shares,U
NILRF,Nilar International AB Shares AK (Sweden),U
NILSY,MMC Norilsk Nickel PJSC American Depositary Receipts - Sponsored,U
NIM,Nuveen Select Maturities Municipal Fund,NYSE
NIMC,NiSource Inc. Series A Corporate Units,NYSE
NIMU,"Non-Invasive Monitoring Systems, Inc. Common Stock",U
NINE,"Nine Energy Service, Inc.",NYSE
NINK,Nami Corp. Common Stock,U
NINOF,Nikon Corp Ordinary Shares,U
NINOY,Nikon Corp American Depositary Shares,U
NINTF,NINETY ONE PLC Ordinary Shares,U
NIO,"NIO Inc. American depositary shares, each representing one Class A ordinary share",NYSE
NIOBF,Niocorp Developments Ltd. Ordinary Shares (Canada),U
NIOCF,Niocan Inc Ordinary Shares,U
NIPAF,NIPPON INDOSARI CORPINDO TBK PT (Indonesia),U
NIPCF,NIPPECRAFT LTD Ordinary Shares (Singapore),U
NIPKF,Nippon Konpo Unyu Soko Co Ltd Ordinary Shares (Japan),U
NIPMY,NH Foods Ltd. American Depositary Receipts - Unsponsored,U
NIPNF,NEC Corporation Ordinary Shares,U
NIPOF,Japan Hotel REIT Investment Corp Ordinary Shares,U
NIPPF,"Nippon Accommodations Fund Inc, Tokyo Ordinary Shares (Japan)",U
NIQ,NUVEEN INTERMEDIATE DURATION QUALITY MUNICIPAL TERM FUND,NYSE
NIROF,Sportshero Ltd Ordinary Shares,U
NISN,"NiSun International Enterprise Development Group Co., Ltd. Class A Common Shares",NASDAQ
NISSF,Nissin Electric Co Ltd Ordinary Shares (Japan),U
NISTF,Nippon Steel & Sumitomo Metal Corp. Ordinary Shares (Japan),U
NISUY,Nippon Suisan Kaisha Ltd American Depositary Shares,U
NITMF,HANNA CAP CORP Ordinary Shares,U
NIU,Niu Technologies American Depositary Shares,NASDAQ
NIUWF,NSI NV  Ordinary Shares,U
NJAN,Innovator Nasdaq-100 Power Buffer ETF - January,BATS
NJDCY,Nidec Corporation American Depositary Receipts - Sponsored,U
NJMC,New Jersey Mining Company Common Stock,U
NJMLF,Nojima Co Ltd Ordinary Shares,U
NJMVF,NICHOLS PLC SHS (United Kingdom),U
NJR,New Jersey Resources Corp,NYSE
NJUL,Innovator Nasdaq-100 Power Buffer ETF - July,BATS
NKE,"Nike, Inc.",NYSE
NKG,Nuveen Georgia Quality Municipal Income Fund,NYSE
NKKRF,Nekkar Asa Common Shares (Norfolk Island),U
NKLA,Nikola Corporation Common Stock,NASDAQ
NKNIF,Nakanishi Inc Ordinary Shares,U
NKORF,Palladium One Mining Inc Ordinary Shares,U
NKOSF,Labrador Gold Corp Ordinary Shares,U
NKOUF,Nikko Exchange Traded Index Fund Units (Japan),U
NKRKF,Nokian Tyres Plc Ordinary Shares (Finland),U
NKRKY,Nokian Tyres OYJ Unsponsored American Depository Receipt (Finland),U
NKRN,Nikron Technologies Inc Unclassified,U
NKRSF,Niko Resources Ltd Ordinary Shares,U
NKSH,"National Bankshares, Inc. Common Stock",NASDAQ
NKSJF,Norske Skogindustrier AS Ordinary Shares (Norway) NOK,U
NKTR,Nektar Therapeutics  Common Stock,NASDAQ
NKTX,"Nkarta, Inc. Common Stock",NASDAQ
NKWEF,NKWE Platinum Ltd Ordinary shares (Bermuda),U
NKWFF,Oceanic Wind Energy Inc. Ordinary Shares,U
NKX,Nuveen California AMT-Free Quality Municipal Income Fund,NYSE
NKZFF,NAIKAI ZOSEN CORP SHS (Japan),U
NL,"NL Industries, Inc.",NYSE
NLAB,Nuoncology Labs Inc Common Stock,U
NLBS,"NutraLife Biosciences, Inc.  Common Stock",U
NLFKF,Nilfisk Holdings A/S Ordinary Shares (Denmark),U
NLGCF,Northern Lion Gold Corporation Common Shares,U
NLLGF,Nilorngruppen AB Ordinary Shares,U
NLLRF,Nippon Pillar Packing Co Ltd Ordinary Shares (Japan),U
NLLSF,Nel ASA Ordinary Shares (Norway),U
NLLSY,Nel ASA Unsponsored ADR (Norway),U
NLMP,National Lampoon Inc,U
NLOK,NortonLifeLock Inc. Common Stock,NASDAQ
NLPXF,NOBLE MINERAL EXPL INC NEW Common Shares,U
NLR,VanEck Vectors Uranium + Nuclear Energy ETF,ARCA
NLRCF,NORTHERN LTS RES CORP Common Stock,U
NLRT,NOGALES RES CORP Common Stock,U
NLS,"Nautilus, Inc.",NYSE
NLSN,Nielsen Holdings plc,NYSE
NLSP,NLS Pharmaceutics Ltd. Ordinary Shares,NASDAQ
NLSPW,NLS Pharmaceutics Ltd. Warrant,NASDAQ
NLST,"Netlist, Inc. Common Stock",U
NLTBF,Nolato AB Ordinary Shares B (Sweden),U
NLTX,"Neoleukin Therapeutics, Inc. Common Stock",NASDAQ
NLVVF,New Leaf Ventures Common Stock Class A (Canada),U
NLY,Annaly Capital Management. Inc.,NYSE
NLY PRF,"Annaly Capital Management, Inc. 6.95% Series F Fixed-to-Floating Rate Cumulative Redeemable Preferre",NYSE
NLY PRG,"Annaly Capital Management, Inc. 6.50% Series G Fixed-to-Floating Rate Cumulative Redeemable Preferre",NYSE
NLY PRI,"Annaly Capital Management, Inc. 6.750% Series I Fixed-to-Floating Rate Cumulative Redeemable Preferr",NYSE
NM,Navios Maritime Holdings Inc.,NYSE
NM PRG,"NAVIOS MARITIME HOLDINGS INC. American Depositary Shares, each representing 1/100th of a 8.75% Serie",NYSE
NM PRH,NAVIOS MARITIME HOLDNGS INC. 8.625% SER H,NYSE
NMBF,NMB Finl Corp Common Stock,U
NMCO,Nuveen Municipal Credit Opportunities Fund,NYSE
NMCX,NMC Inc Common Stock,U
NMDBF,Neonmind Biosciences Inc Common Stock (Canada),U
NMEHF,Nomura Real Estate Holdings Inc Ordinary Shares (Japan),U
NMEX,Northern Minerals & Exploration Ltd.  Common Stock,U
NMFC,New Mountain Finance Corporation Common Stock,NASDAQ
NMG,Nouveau Monde Graphite Inc.,NYSE
NMGC,NeoMagic Corporation Common Stock,U
NMGGF,Network Media Group Inc Common Shares (Canada),U
NMGX,NANO MAGIC INC Common Stock,U
NMHLY,NMC HEALTH PLC  American Depositary Receipts - Unsponsored (United Kingdom),U
NMI,Nuveen Municipal Income,NYSE
NMIH,NMI Holdings Inc. Class A Common Stock,NASDAQ
NMK PRB,"Niagara Mohawk Power Corporation Preferred Stock, 3.60% Series",NYSE
NMK PRC,"Niagara Mohawk Power Corporation Preferred Stock, 3.90% Series",NYSE
NML,Neuberger Berman MLP and Energy Income Fund Inc.,AMEX
NMLSF,Nova Mentis Life Sciences Corp Ordinary Shares,U
NMM,Navios Maritime Partners L.P.,NYSE
NMMC,North Mountain Merger Corp. Class A Common Stock,NASDAQ
NMMCF,NMC Health PLC Ordinary Shares (United Kingdom),U
NMMCU,North Mountain Merger Corp. Unit,NASDAQ
NMMCW,North Mountain Merger Corp. Warrant,NASDAQ
NMMRF,Nomura Real Estate master Fd Inc Ordinary Shares (Japan),U
NMNSF,NUMINUS WELLNESS INC Warrant   12/29/2022,U
NMNX,NationsMark Nexgen Common Stock,U
NMNZF,Nortec Minerals Corporation Ordinary Shares,U
NMOC,Nemo Motors Corp,U
NMPNF,Northam Platinum Property Ltd Ordinary Shares,U
NMPWP,"Niagara Mohawk Holdings, Inc. 3.40% Preferred Stock",U
NMR,"Nomura Holdings, Inc",NYSE
NMRD,"Nemaura Medical, Inc. Common Stock",NASDAQ
NMREF,Namibia Critical Metals Inc Common Shares,U
NMRK,"Newmark Group, Inc. Class A Common Stock",NASDAQ
NMRPF,NATIONAL MILK RECORDS PLC Ordinary Shares,U
NMS,Nuveen Minnesota Quality Municipal Income Fund,NYSE
NMSCA,Nutrition Management Services Company Class A,U
NMSEF,Namaste Technologies Inc Ordinary Shares (Canada) Warrant 10/23/2023,U
NMT,Nuveen Massachusetts Quality Municipal Income Fund,NYSE
NMTC,NeuroOne Medical Technologies Corporation Common Stock,NASDAQ
NMTLF,New Age Metals Inc. Ordinary Shares,U
NMTR,"9 Meters Biopharma, Inc. Common Stock",NASDAQ
NMTT,NIMTECH CORP  Common Stock,U
NMXS,"Net Medical Xpress Solutions, Inc. Common Stock",U
NMYSF,"Namsys, Inc. Ordinary Shares (Canada)",U
NMZ,Nuveen Municipal High Income Opportunity Fund,NYSE
NNA,Navios Maritime Acquisition Corporation,NYSE
NNAX,New Momentum Corporation Common Stock,U
NNBP,"Nanobac Pharmaceuticals, Inc. Common Stock",U
NNBR,"NN, Inc. Common Stock",NASDAQ
NNBXF,"Nanobiotix, Labege Common Shares (France)",U
NNCHY,Nissan Chemical Corporation American Depositary Receipts - Unsponsored,U
NNCSF,"Nanosonics Ltd, Sydney Ordinary Shares (Australia)",U
NNDIF,Noranda Income Fund Ordinary Shares (Canada),U
NNDM,Nano Dimension Ltd. American Depositary Shares,NASDAQ
NNDNF,Nidec Corp. Ordinary Shares (Japan),U
NNFC,"NANOFORCE, INC. Common Stock",U
NNFSF,NONGFU SPRING CO LTD REGISTERED 09633 (China),U
NNGPF,NN Group NV Ordinary Shares (Netherlands),U
NNGRF,NANOREPRO AG SHS (Germany Federal Republic),U
NNGRY,NN Group NV American Depositary Receipts - Unsponsored (Netherlands),U
NNGVF,Tesoro Minerals Corp. Common Shares (Canada),U
NNHHF,NHS INDUSTRIES LTD Ordinary Shares,U
NNI,"Nelnet, Inc. Class A",NYSE
NNLX,"NanoLogix, Inc. Common Stock",U
NNMIF,Nearctic Nickel Mines Inc Ordinary Shares (Canada),U
NNMTF,NINE ENTMT CO HLDGS LTD SHS (Australia),U
NNN,"National Retail Properties, Inc.",NYSE
NNN PRF,"National Retail Properties, Inc. Depositary Shares, each representing a 1/100th interest in a share",NYSE
NNOCF,Nanoco Group Plc Ordinary Shares (United Kingdom),U
NNOMF,NANO ONE MATERIALS CORP.  Ordinary Shares,U
NNOX,NANO-X IMAGING LTD Ordinary Shares,NASDAQ
NNRHF,Neinor Homes Sa Ordinary Shares (Spain),U
NNRI,"NNRF, Inc. Common Stock",U
NNRRF,NRC Group Asa Ordinary Shares (Norway),U
NNRX,"Nutranomics, Inc. Common Stock",U
NNSCF,NEC Networks Ordinary Shares (Japan),U
NNSV,NanoSave Technologies Inc. Common Stock,U
NNUP,"Nocopi Technologies, Inc. Common Stock",U
NNUTU,"Hawaiian Macadamia Nut Orchards, L.P. Depositary Shares",U
NNVC,NanoViricides Inc.,AMEX
NNVUF,NANOVEU LTD Ordinary Shares,U
NNWWF,"The North West Company, Inc Var Vtg & Com Vtg Sh (Canada)",U
NNXPF,Nanoxplore Inc Ordinary Shares (Canada),U
NNXXY,Nexity SA American Depositary Receipts - Unsponsored (France),U
NNY,Nuveen New York Municipal Value Fund,NYSE
NNYAF,Nanya Technology Corp Ordinary Shares (Taiwan),U
NNYR,Northamerican Energy Group Corporation New Common Stock,U
NOA,North American Construction Group Ltd.,NYSE
NOAC,Natural Order Acquisition Corp. Common Stock,NASDAQ
NOACU,Natural Order Acquisition Corp. Unit,NASDAQ
NOACW,Natural Order Acquisition Corp. Warrant,NASDAQ
NOAH,Noah Holdings Limited,NYSE
NOBDF,North Bud Farms Inc Comn Npv Common Shares (Canada),U
NOBGF,Noble Group Ltd Ordinary Shares,U
NOBGY,Noble Group Ltd American Depositary Receipts - Unsponsored,U
NOBH,"Nobility Homes, Inc. Common Stock",U
NOBL,ProShares S&P 500 Dividend Aristocrats ETF,BATS
NOC,Northrop Grumman Corp.,NYSE
NOCRF,Norden Crown Metals Corp Common Shares,U
NOCSF,NORSEMAN SILVER INC Common Stock (Canada),U
NOCT,Innovator Nasdaq-100 Power Buffer ETF- October,BATS
NODB,North Dallas Bank & Trust Co Tex Common Stock,U
NODC,"Nodechain, Inc. Common Stock",U
NODK,"NI Holdings, Inc. Common Stock",NASDAQ
NOEC,New Oriental Energy & Chemical Corp. Common Stock,U
NOEJF,NORMA Group AG Namen - AKT (Germany Federal Republic),U
NOFCF,Nof Corp Ordinary Shares (Japan),U
NOG,"Northern Oil and Gas, Inc. Common Stock",AMEX
NOGFY,NONGFU SPRING CO LTD  American Depositary Receipts - Unsponsored (China),U
NOHO,Novation Holdings Inc. Common Stock,U
NOK,Nokia Corporation,NYSE
NOKBF,Nokia Oy Corp Ab A Shs Ordinary Shares,U
NOKFF,Nok Airlines Public Co Ltd. Units Non Vtg Depository Receipt,U
NOKPF,Nok Airlines Public Co Ltd. Ordinary Shares (Thailand),U
NOM,Nuveen Missouri Quality Municipal Income Fund,NYSE
NOMD,Nomad Foods Limited,NYSE
NOMNF,Canex Metals Inc Ordinary Shares,U
NONEF,Net One Systems Co Ltd Ordinary Shares Japan(JP ),U
NONEY,Net One Systems Co Ltd Unsponsored ADR (Japan),U
NONOF,Novo Nordisk A/S B Shares (Denmark),U
NOPMF,Neo Performance Materials Inc Ordinary Shares (Canada),U
NOPUF,New Oroperu Resources Inc Ordinary Shares,U
NORNQ,Noranda Aluminum Holdings Corp Common Stock,U
NORW,Global X MSCI Norway ETF,ARCA
NORX,Norstra Energy Inc Common Stock,U
NORZF,Norzinc Ltd Ordinary Shares,U
NOSOF,Noront Resources Ltd Ordinary Shares,U
NOSPF,NEOEN SPA ACT (France),U
NOSUF,Nerds On Site Inc Common Shares (Canada),U
NOTR,NOWTRANSIT INC Common Stock,U
NOTV,"Inotiv, Inc. Common Stock",NASDAQ
NOURF,Northern Uranium Ltd Ordinary Shares (Australia),U
NOUV,"Nouveau Life Pharmaceuticals, Inc",U
NOV,NOV Inc.,NYSE
NOVA,Sunnova Energy International Inc.,NYSE
NOVC,"Novation Companies, Inc. Common Stock",U
