Symbol,Issue_Name,Primary_Listing_Mkt
CTLGF,China Tian Lun Gas Holdings Ltd Common Shares (Cayman Islands),U
CTLP,"Cantaloupe, Inc. Common Stock",NASDAQ
CTLPP,CANTALOUPE INC Preferred Stock,U
CTLT,"CATALENT, INC.",NYSE
CTMCF,Canterra Minerals Corp. Ordinary Shares,U
CTMLF,Corporate Travel Management Ltd Ordinary Shares (Australia),U
CTMUF,Centurion Minerals Ltd. CDA Ordinary Shares,U
CTMWF,CATENA MEDIA PLC WARRANTS 2020 2024 (Malta),U
CTMX,"CytomX Therapeutics, Inc. Common Stock",NASDAQ
CTNGY,Costain Group PLC American Depositary Receipts - Unsponsored (United Kingdom),U
CTNI,Citron Inc Common Stock,U
CTNR,Central Natural Resources Inc Common Stock,U
CTNXF,Cornerstone Cap Res Inc (Canada) Common Shares,U
CTO,"CTO Realty Growth, Inc.",NYSE
CTOBF,China Tob Intl Hk Co Ltd Ordinary Shares  (Hong Kong),U
CTOHF,Citigold Corp Ltd Ordinary Shares (Australia),U
CTON,"Second Street Capital, Inc. Common Stock",U
CTOS,"Custom Truck One Source, Inc.",NYSE
CTOS WS,"Custom Truck One Source, Inc. Warrants, exerciseable for Common Stock",NYSE
CTOUF,Charter Hall Group Stapled Security (Australia),U
CTOWY,China Tower Corporation Limited Unsponsored ADR (China),U
CTPCF,Citic Ltd Ordinary Shares (Hong Kong),U
CTPCY,Citic Limited American Depositary Receipts - Sponsored,U
CTPPO,Central Maine Power Co. 6% Preferred Stock,U
CTPR,CTPARTNERS EXECUTIVE SEARCH INC Common Stock,U
CTPTY,Companhia De Transmissao Paulista Pfd American Depositary Shares,U
CTPVF,CTP N V Ordinary Shares (Netherlands),U
CTPZY,Companhia De Transmissao Paulista Pfd American Depositary Shares,U
CTR,ClearBridge MLP and Midstream Total Return Fund Inc.,NYSE
CTRE,"CareTrust REIT, Inc. Common Stock",NASDAQ
CTRGF,Country Garden Svcs Hldgs Co Ltd Ordinary Shares  (Cayman Islands),U
CTRM,Castor Maritime Inc. Common Shares,NASDAQ
CTRN,"Citi Trends, Inc. Common Stock",NASDAQ
CTRNF,CHAR TECHNOLOGIES LTD Common Shares,U
CTRRF,CT Real Estate Invt Tr Unit (Canada),U
CTRTF,"Centrotec Sustainable AG, Brilon Ordinary Shares (Germany Federal Republic)",U
CTRVP,"Hepion Pharm, Inc. Preferred Stock",U
CTRVW,"Hepion Pharm, Inc. Warrant",U
CTRYF,Country Garden Holdings Company Limited Limited Ordinary shares (Cayman Islands),U
CTRYY,Country Garden Holdings Company Limited Limited Unsponsored ADR (Cayman Islands),U
CTS,CTS Corporation,NYSE
CTSDF,Converge Technology Solutions Corporation Common Shares (Canada),U
CTSH,Cognizant Technology Solutions Corporation Class A Common Stock,NASDAQ
CTSO,Cytosorbents Corporation Common Stock,NASDAQ
CTT,"CATCHMARK TIMBER TRUST, INC.",NYSE
CTTAF,Contl Ag Ord Ordinary Shares,U
CTTAY,Contl Ag Ord American Depositary Shares,U
CTTC,Calmare Therapeutics Inc. Common Stock,U
CTTH,CTT PHARMACEUTICAL HLDGS INC Common Stock,U
CTTLF,CETTIRE LTD ORDINARY FULLY PAID (Australia),U
CTTMF,Catena Media PLC Ordinary Shares (Malta),U
CTTOF,CTT Correios Portugal SA Ordinary Shares (Portugal),U
CTTPY,CTT-Correios de Portugal S.A. American Depositary Receipts - Unsponsored,U
CTTQF,Costa Group Hldgs Ltd Ordinary Shares (Australia),U
CTTZF,Centaurus Metals Ltd. Ordinary Shares (Australia),U
CTUNF,Clean Seas Seafood Ltd Ordinary Shares,U
CTUY,Century Next Financial Corp Common Stock,U
CTVA,"Corteva, Inc. Common Stock",NYSE
CTVEF,"Certive Solutions, Inc. Ordinary Shares (Canada)",U
CTVIF,China Travel International Investment Hk Ltd Ordinary Shares,U
CTXAF,AMPOL LTD Ordinary Shares,U
CTXAY,Ampol Ltd American Depositary Receipts - Unsponsored,U
CTXDF,Cantex Mine Development Corp Ordinary Shares,U
CTXR,"Citius Pharmaceuticals, Inc. Common Stock",NASDAQ
CTXRW,"Citius Pharmaceuticals, Inc. Warrant",NASDAQ
CTXS,"Citrix Systems, Inc. Common Stock",NASDAQ
CTXV,"CTX Virtual Technologies, Inc. Common Stock",U
CTXXF,Cematrix Corp Ordinary Shares (Canada),U
CTYO,CathayOnline Inc. Common Stock,U
CTYP,"Community Bankers Corporation (Marion, PA) Common Stock",U
CUAEF,China Shenhua Energy Company Ltd Shares -H- (China),U
CUBA,"Herzfeld Caribbean Basin Fund, Inc. (The) Common Stock",NASDAQ
CUBB,"Customers Bancorp, Inc. 5.375% Subordinated Notes Due 2034",NYSE
CUBE,CubeSmart,NYSE
CUBG,"C-Cube Genetics, Inc. Common Stock",U
CUBI,CUSTOMERS BANCORP INC,NYSE
CUBI PRC,"Customers Bancorp, Inc. Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock, Series C",NYSE
CUBI PRD,"Customers Bancorp, Inc. Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock, Series D",NYSE
CUBI PRE,"Customers Bancorp, Inc. Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock, Series E",NYSE
CUBI PRF,"Customers Bancorp, Inc  Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock, Series F",NYSE
CUBT,CURATIVE BIOTECHNOLOGY INC Common Stock,U
CUBV,CUBA Beverage Company Common Stock,U
CUBXF,CubicFarm Systems Corporation Common Shares (Canada),U
CUCSF,China Communications Service Ordinary Shares -H-,U
CUCSY,China Communications Service Unsponsored ADR representing H Shares  (China),U
CUE,"Cue Biopharma, Inc. Common Stock",NASDAQ
CUEN,"Cuentas, Inc. Common Stock",NASDAQ
CUENW,"Cuentas, Inc. Warrant",NASDAQ
CUEYF,Cue Energy Resources Ltd Ordinary Shares (Australia),U
CUFHF,Crunchfish Ab Share Ak  Ordinary Shares (Sweden),U
CUGCF,China Oriental Group Co Ltd Ordinary Shares (Bermuda),U
CUGCY,China Oriental Group Co Ltd Unsponsored ADR (Hong Kong),U
CUII,China United Insurance Service Inc Common Stock,U
CUIRF,Currie Rose Resources Inc (F) Ordinary Shares,U
CUK,Carnival PLC,NYSE
CUKPF,Carnival plc Ordinary Shares (UK),U
CULL,Cullman Bancorp Inc. Common Stock,U
CULP,"Culp, Inc.",NYSE
CUOTF,Cie Automotive Sa Shs (Spain),U
CUPUF,Caribbean Utilities Ltd Cl A Ordinary Shares,U
CURE,Direxion Daily Healthcare Bull 3X Shares,ARCA
CURHF,CURVES HLDGS CO LTD Common Stock,U
CURI,CuriosityStream Inc. Class A Common Stock,NASDAQ
CURIW,CuriosityStream Inc. Warrant,NASDAQ
CURLF,Curaleaf Hldgs Inc Common Shares,U
CURM,"CUR Media, Inc. Common Stock",U
CURN,Currency Exchange International Corporation Common Stock,U
CURO,CURO Group Holdings Corp.,NYSE
CURR,CURE Pharmaceutical Holding Corp. Common Stock,U
CUSI,"Cuisine Solutions, Inc. Common Stock NEW",U
CUSPY,Countryside Properties PLC American Depositary Receipts - Unsponsored,U
CUT,Invesco MSCI Global Timber ETF,ARCA
CUTLF,Canadian Utilities Ltd 2 Preferred Series EE,U
CUTR,"Cutera, Inc. Common Stock",NASDAQ
CUUCF,Computacenter PLC Ordinary Shares (United Kingdom),U
CUYRF,C Uyemura & Co Ltd Osaka Ordinary Shares (Japan),U
CUYTF,Etablissements Fr Colruyt SA Ordinary Shares (Belgium),U
CUYTY,Colruyt SA Unsponsored ADR (Belgium),U
CUZ,Cousins Properties Inc.,NYSE
CVA,Covanta Holding Corporation,NYSE
CVAC,CureVac N.V. Ordinary Shares,NASDAQ
CVALF,Covalon Technologies Ltd Common shares (Canada),U
CVAS,"Creative Vistas, Inc. Common Stock",U
CVAT,"Cavitation Technologies, Inc. Common Stock",U
CVBF,CVB Financial Corporation Common Stock,NASDAQ
CVCO,"Cavco Industries, Inc. Common Stock When Issued",NASDAQ
CVCS,"Charter Corporate Services, Inc. Common Stock",U
CVCY,Central Valley Community Bancorp Common Stock,NASDAQ
CVE,Cenovus Energy Inc.,NYSE
CVE WS,Cenovus Energy Inc. Warrants (each warrant entitles the holder to purchase one common share at an ex,NYSE
CVEO,Civeo Corporation,NYSE
CVET,"Covetrus, Inc. Common Stock",NASDAQ
CVGI,"Commercial Vehicle Group, Inc. Common Stock",NASDAQ
CVGRF,City View Green Hldgs Inc Ordinary Shares,U
CVGW,"Calavo Growers, Inc. Common Stock",NASDAQ
CVHIF,Ventura Cannabis and Wellness Corp.  Common Shares,U
CVHL,"CV Holdings, Inc. Common Stock",U
CVHSY,CABLEVISION HLDGS SA Global Depositary Receipts - Sponsored,U
CVI,"CVR ENERGY, INC.",NYSE
CVII,Churchill Capital Corp VII,NYSE
CVII U,"Churchill Capital Corp VII Units, each consisting of one share of Class A common stock, and one-fift",NYSE
CVII WS,"Churchill Capital Corp VII Warrants, each exercisable for one share of Class A common stock at an ex",NYSE
CVISF,Context Vision Ab Ordinary Shares,U
CVLG,"Covenant Logistics Group, Inc. Class A Common Stock",NASDAQ
CVLGF,CEVA Logistics AG Common Stock (Switzerland),U
CVLLY,CELLAVISION AB Unsponsored ADR (Sweden),U
CVLT,"Commvault Systems, Inc. Common Stock",NASDAQ
CVLY,"Codorus Valley Bancorp, Inc Common Stock",NASDAQ
CVM,Cel-Sci Corporation,AMEX
CVMCA,Carter Validus Mission Critical REIT II Common Stock CL A,U
CVMTY,Cerved Information Solutions SPA American Depositary Receipts - Unsponsored (Italy),U
CVNA,Carvana Co.,NYSE
CVNZF,Comvita New Zealand Ltd Ordinary Shares (New Zealand),U
CVONF,Carnarvon Petroleum Ltd Ordinary Shares (Australia),U
CVPBF,C.P. All Public Co Ltd Shares Foreign Registered (Thailand),U
CVPUF,C.P. Seven Eleven Public Co Ltd Units Non-Voting Depository Receipts (Thailand),U
CVR,Chicago Rivet & Machine Co.,AMEX
CVS,CVS HEALTH CORPORATION,NYSE
CVSC,"Cardiovascular Sciences, Inc. New Common Stock",U
CVSGF,CVS Group PLC Ordinary Shares (United Kingdom),U
CVSI,"CV Sciences, Inc. Common Stock",U
CVST,"Covista Communications, Inc. Common Stock",U
CVSUF,Conversus Capital Lp Units (Guernsey),U
CVSY,Convergence Systems Inc Class A Common Stock,U
CVTGF,Clairvest Group Ordinary Shares,U
CVTTF,Coventive Technologies Ltd. Common Shares (Bermuda),U
CVTV,China VTV LTD Common Stock,U
CVU,"CPI Aerostructures, Inc.",AMEX
CVUEF,CLEARVUE TECHNOLOGIES LT Ordinary Fully Paid (Australia),U
CVV,CVD Equipment Corporation Common Stock,NASDAQ
CVVIF,Sociedad Comercial Del Plata Cadelplata Come Ordinary Shares 1 Vote (Argentina),U
CVVRF,Vertical Exploration Inc. Common Shares,U
CVVTF,Covestro AG Ordinary Shares (Germany Federal Republic),U
CVVUF,CanAlaska Uranium Ltd. Ordinary Shares (Canada),U
CVX,Chevron Corporation,NYSE
CVY,Invesco Zacks Multi-Asset Income ETF,ARCA
CW,Curtiss-Wright Corp.,NYSE
CWAFF,China Water Affairs Group Ltd Ordinary Shares (Bermuda),U
CWB,SPDR Bloomberg Barclays Convertible Securities ETF,ARCA
CWBC,Community West Bancshares Common Stock,NASDAQ
CWBHF,Charlottes Web Hldgs Inc  (Canada) Common Shares,U
CWBK,CW Bancorp Common Stock,U
CWBR,"CohBar, Inc. Common Stock",NASDAQ
CWCO,Consolidated Water Co. Ltd. Ordinary Shares,NASDAQ
CWEB,Direxion Daily CSI China Internet Index Bull 2X Shares,ARCA
CWEGF,Crew Energy Inc Common Shares (Canada),U
CWEN,"Clearway Energy, Inc. Class C Common Stock",NYSE
CWEN A,"Clearway Energy, Inc.  Class A Common Stock",NYSE
CWESF,Canadian Western Bank Non Cumulative 5 Year Rate reset 1st Preference Shares  Series 5 (Canada),U
CWGL,Crimson Wine Group Ltd. Common Stock,U
CWGRP,COWEN GROUP INC Cum Perp Pfd Conv Ser A 5.625%,U
CWGYF,Carnegie Clean Energy Ltd. Ordinary Shares,U
CWH,"Camping World Holdings, Inc.",NYSE
CWHPF,Commonwealth Property Office Fund Units (Australia),U
CWI,SPDR MSCI ACWI ex-US ETF,ARCA
CWID,Country-Wide Insurance Co Common Stock,U
CWIR,"Central Wireless, Inc. Common Stock",U
CWK,Cushman & Wakefield plc Ordinary Shares,NYSE
CWLDF,CROWN RESORTS LTD Ordinary Shares,U
CWLDY,Crown Resorts Ltd.  Unsponsored ADR (Australia),U
CWLPF,Caldwell Partners International Inc. Common Shares (Canada),U
CWMCF,Consolidated Woodjam Copper Corp Ordinary Shares (Canada),U
CWNOF,ChineseWorldNet.com Inc. Common Shares (Caymen Islands),U
CWNR,Crosswind Renewable Energy Corp. Common Stock,U
CWPE,CW Petroleum Corporation Common Stock,U
CWPS,Conwest Partnership Part Units LP,U
CWPWF,CONCORD NEW ENERGY GROUP LTD Ordinary Shares,U
CWQXF,Castellum Ab Ordinary Shares,U
CWQXY,Castellum Ab Unsponsored ADR (Sweden),U
CWRK,Currencyworks Inc Common Stock,U
CWS,AdvisorShares Focused Equity ETF,ARCA
CWSFF,CIELO WASTE SOLUTIONS CORP Common Shares  Canada(CA ),U
CWSRF,Chartwell Retirement Residences (Canada),U
CWSS,"Creative Waste Solutions, Inc Common Stock",U
CWST,"Casella Waste Systems, Inc. Class A Common Stock",NASDAQ
CWT,California Water Service,NYSE
CWTC,"Clearwave Telecommunications, Inc. Common Stock",U
CWVLF,Crown Point Energy Inc. Common Shares,U
CWVWF,Lithoquest Resources Inc.  Ordinary Shares,U
CWWBF,PLANT-BASED INVT CORP Ordinary Shares,U
CWWGF,"Chaowei Power Holdings, Ltd Ordinary Shares (Cayman Islands)",U
CWXZF,CanWel Building Materials Group Ltd Ordinary Shares (Canada),U
CWYUF,SmartCentres Real Estate Investment Trust Unit,U
CX,Cemex S.A.B. de C.V.,NYSE
CXBMF,Calibre Mining Corp Ordinary Shares,U
CXBS,"Corix Bioscience, Inc. Common Stock",U
CXBTF,XBT Provider AB - Bitcoin Tracker (Sweden),U
CXCQ,Cardxx Inc Common Stock,U
CXDC,China XD Plastics Company Limited Common Stock,NASDAQ
CXDO,"Crexendo, Inc. Common Stock",NASDAQ
CXE,MFS High Income Municipal Trust,NYSE
CXEE,"China Xuefeng Environmental Engineering, Inc. Common Stock",U
CXGEF,Computer & Technologies Holdings Ltd Ordinary Shares (Bermuda),U
CXH,MFS Investment Grade Municipal Trust,NYSE
CXIA,"Commodore Applied Technologies, Inc. Common Stock",U
CXKJ,"CX Network Group, Inc. Common Stock",U
CXMSF,Cemex S.A.B. de C.V. Cert Part Ord Repr 2 shs A & 1 sh B (Mexico),U
CXOXF,Core Lithium Ltd Ordinary Shares,U
CXP,"COLUMBIA PROPERTY TRUST, INC.",NYSE
CXRXF,ADVANZ PHARMA CORP LTD Common Stock,U
CXSE,WisdomTree Trust WisdomTree China ex-State-Owned Enterprises Fund,NASDAQ
CXUS,"Celexus, Inc. Common Stock",U
CXW,"CoreCivic, Inc.",NYSE
CXXIF,C21 Investments Inc Ordinary Shares (Canada),U
CYAD,Celyad Oncology SA American Depositary Shares,NASDAQ
CYAGF,Cyber Agent Inc Ordinary Shares Japan (JP ),U
CYAN,Cyanotech Corporation Common Stock,NASDAQ
CYAP,Cyber Apps World Inc. Common Stock,U
CYB,WisdomTree  Chinese Yuan Strategy Fund,ARCA
CYBA,Canyon Bancorp (CA) Common Stock,U
CYBBF,VIRGIN MONEY UK PLC CDI 1 1 FOREIGN EXEMPT LSE Ordinary Shares,U
CYBD,"Cyber Digital, Inc. Common Stock",U
CYBE,CyberOptics Corporation Common Stock,NASDAQ
CYBF,"Cyberfort Software, Inc. Common Stock",U
CYBL,Cyberlux Corporation NEW Common Stock,U
CYBNY,Cyber Security 1 AB American Depositary Receipts - Sponsored,U
CYBQF,CYBERDYNE INC Ordinary Shares (Japan),U
CYBQY,Cyberdyne Inc Sponsored ADR (Japan),U
CYBR,CyberArk Software Ltd. Ordinary Shares,NASDAQ
CYCA,Cytta Corp. Common Stock,U
CYCC,"Cyclacel Pharmaceuticals, Inc. Common Stock",NASDAQ
CYCCP,"Cyclacel Pharmaceuticals, Inc. 6% Convertible Preferred Stock",NASDAQ
CYCMF,"CYCLOPHARM LTD, MELBOURNE SHS (Australia)",U
CYCN,"Cyclerion Therapeutics, Inc. Common Stock",NASDAQ
CYD,China Yuchai International Ltd.,NYSE
CYDGF,Chiyoda Integre Co Ltd SHS (Japan),U
CYDVF,Cypress Development Corporation Ordinary Shares,U
CYDX,"CYduct Diagnostics, Inc. Common Stock",U
CYDY,"CytoDyn, Inc. Common Stock",U
CYFL,Century Financial Corporation (MI) Common Stock,U
CYFWF,"Cyfrowy Polsat S.A., Warszawa Ordinary shares (Poland)",U
CYFWY,"Cyfrowy Polsat S.A., Warszawa Unsponsored ADR (Poland)",U
CYGIY,Cyber Agent Inc Unsponsored ADR (Japan),U
CYGT,"Cygnus eTransactions Group, Inc. Common Stock",U
CYH,"Community Health Systems, Inc.",NYSE
CYIO,CYIOS Corporation Common Stock,U
CYJBF,Cargotec Oyj Shares B (Finland),U
CYJBY,Cargotec Oyj Unsponsored ADR representing B shares (Finland),U
CYLC,County Line Energy Corp. Common Stock,U
CYLTF,City Of London Investment Trust Plc (United Kingdom),U
CYLYF,Ceylon Graphite Corp Ordinary Shares,U
CYMBF,Cymbria Corp SHS CL A (Canada),U
CYMHF,Cymat Technologes Ltd Common Shares (Canada),U
CYNK,Cynk Technology Corp. Common Stock,U
CYNS,Cygnus Oil and Gas Corporation Common Stock,U
CYNXF,CYON EXPL LTD Common Shares,U
CYPE,Century Petroleum Corp. Common Stock,U
CYPJ,Cyber Operations Inc Common Stock,U
CYPS,Cyclo3pss Corporation Common Stock,U
CYPW,"Cyclone Power Technologies, Inc. Common Stock",U
CYPXF,"EQ, Inc.  Ordinary Shares (Canada)",U
CYRBY,Cyrela Brazil Realty SA Sponsored ADR representing Ordinary Shares (Brazil),U
CYRD,"Cyberecord, Inc. Common Stock",U
CYRLY,Cyrela Commerical Properties S.A. Sponsored GDR (Brazil),U
CYRN,CYREN Ltd. Ordinary Shares,NASDAQ
CYRP,CYBRA Corporation Common Stock,U
CYRR,Canary Resources Inc. Common Stock,U
CYRS,Cheyenne Resources Corp. Common Stock,U
CYRWF,"Canyon Resources Ltd, West Perth Wa Ordinary Shares (Australia)",U
CYRX,"CryoPort, Inc. Common Stock",NASDAQ
CYSM,Community Bancorp of Santa Maria Common Stock,U
CYSNF,"C-Com Satellite Systems, Inc. Ordinary Shares",U
CYSXF,iShares S&P/TSX Canadian Preferred Share Index ETF (Canada),U
CYTH,"Cyclo Therapeutics, Inc. Common Stock",NASDAQ
CYTHW,"Cyclo Therapeutics, Inc. Warrant",NASDAQ
CYTK,"Cytokinetics, Incorporated Common Stock",NASDAQ
CYTR,CytRx Corporation Common Stock,U
CYUFF,China Yurun Food Group Limited Ordinary Shares (Bermuda),U
CYUNF,China Huiyuan Juice Group Limited Ordinary shares (Cayman Islands),U
CYUXF,BC Moly Ltd. Ordinary Shares (Canada),U
CYVF,Crystal Valley Financial Corporation (IN) Common Stock,U
CYYHF,China Yongda Automobile Svcs Hldgs Ltd Ordinary Shares (Cayman Islands),U
CYYNF,CYNATA THERAPEUTICS LTD Ordinary Shares(Australia),U
CYZN,"Cyberzone, Inc. Common Stock",U
CZA,Invesco Zacks Mid-Cap ETF,ARCA
CZASF,China Zhengtong Auto Services Holdings Ltd. Ordinary Shares (Cayman Islands),U
CZAVF,Ceske Energ Zavody Ordinary Shares,U
CZBC,"Citizens Bancorp (Corvallis, OR) Common Stock",U
CZBS,Citizens Bancshares Corporation (GA) Common Stock,U
CZBT,"Citizens Bancorp of Virginia, Inc. Common Stock",U
CZFS,"Citizens Financial Services, Inc. Common Stock",U
CZGZF,CZG CESKA ZBROJOVKA GROUP SE Ordinary Shares,U
CZMWF,Carl Zeiss Meditec AG AKT (Germany),U
CZMWY,Carl Zeiss Meditec AG Unsponsored ADR (Germany),U
CZNB,Citizens Bancorp (CA) Common Stock,U
CZNC,Citizens & Northern Corp Common Stock,NASDAQ
CZNI,Cruzani Inc. Common Stock,U
CZNL,Citizens National Corporation (KY) Common Stock,U
CZR,"Caesars Entertainment, Inc. Common Stock",NASDAQ
CZWI,"Citizens Community Bancorp, Inc. Common Stock",NASDAQ
D,"Dominion Energy, Inc Common Stock",NYSE
DAAT,"DAC Technologies Group International, Inc. Common Stock",U
DAC,Danaos Corporation,NYSE
DACHF,Daicel Chemical Inds Ltd Ordinary Shares,U
DADA,Dada Nexus Limited American Depositary Shares,NASDAQ
DADTF,Datadot Technology Ltd Ordinary Shares (Australia),U
DAEIF,DL HLDGS CO LTD PFD SHS NON-VOTING Preference Shares,U
DAFL,Du-Art Film Labs Inc Common Stock,U
DAGXF,"DB Agriculture Double Long ETN due April 1, 2038",U
DAHLF,"DAMSTRA HOLDINGS LTD, ORDINARY FULLY PAID (Australia)",U
DAHSF,Dah Sing Financial Hldg Ltd Ordinary Shares,U
DAIKF,"Dai-Ichi Seiko Co Ltd, Kyoto Ordinary Shares (Japan)",U
DAIO,Data I/O Corporation Common Stock,NASDAQ
DAIPF,Daihen Corp Ordinary Shares Japan(JP ),U
DAIUF,Daifuku Co Ltd Ordinary Shares (Japan),U
DAKT,"Daktronics, Inc. Common Stock",NASDAQ
DAL,"Delta Air Lines, Inc.",NYSE
DALI,First Trust Exchange-Traded Fund VI First Trust Dorsey Wright DALI 1 ETF,NASDAQ
DALQF,D & L Industries Inc Common Shares (Phillippines),U
DALT,Anfield Capital Diversified Alternatives ETF,BATS
DALXF,SPARTAN DELTA CORP Common Shares,U
DAN,Dana Incorporated,NYSE
DANOY,Danone Sponsored ADR (France),U
DANR,Dana Resources Common Stock,U
DAO,"Youdao, Inc. American Depositary Shares, each representing one Class A Ordinary Share",NYSE
DAPP,VanEck Vectors ETF Trust VanEck Vectors Digital Transformation ETF,NASDAQ
DAPR,FT Cboe Vest U.S. Equity Deep Buffer ETF - April,BATS
DAR,DARLING INGREDIENTS INC.,NYSE
DARE,"Dare Bioscience, Inc. Common Stock",NASDAQ
DASH,"DoorDash, Inc.",NYSE
DASTF,"Dassault Systemes, S.A. Ordinary Shares",U
DASTY,"Dassault Systemes, S.A. American Depositary Shares",U
DATI,"Digital Asset Monetary Network, Inc. Common Stock",U
DATWY,Datwyler Holding AG Unsponsored ADR (Switzerland),U
DAUG,FT Cboe Vest U.S. Equity Deep Buffer ETF - August,BATS
DAUGF,Desert Gold Ventures Inc Common Shares,U
DAVA,Endava plc American Depositary Shares (each representing one Class A Ordinary Share),NYSE
DAVNF,DAVENPORT RES LTD Ordinary Shares,U
DAWIF,Daiwa Industires Ltd Ordinary Shares (Japan),U
DAWN,"Day One Biopharmaceuticals, Inc. Common Stock",NASDAQ
DAWUF,Daiwa House REIT Investment Corp Com REIT (Japan),U
DAX,Global X Funds Global X DAX Germany ETF,NASDAQ
DAXXF,Ishares Dax De Ordinary Shares,U
DB,Deutsche Bank Aktiengesellschaft,NYSE
DBA,Invesco DB Agriculture Fund,ARCA
DBAW,Xtrackers MSCI All World ex US Hedged Equity ETF,ARCA
DBB,Invesco DB Base Metals Fund,ARCA
DBBPF,Double Bd Pharmaeutical Intl AB Ordinary Shares B (Sweden),U
DBC,Invesco DB Commodity Index Tracking Fund,ARCA
DBCCF,Decibel Cannabis Co Inc Common Shares,U
DBD,Diebold Nixdorf Incorporated,NYSE
DBDID,WESANA HEALTH HLDGS INC Common Shares,U
DBDR,Roman DBDR Tech Acquisition Corp. Class A Common Stock,NASDAQ
DBDRU,Roman DBDR Tech Acquisition Corp. Unit,NASDAQ
DBDRW,Roman DBDR Tech Acquisition Corp. Warrant,NASDAQ
DBE,Invesco DB Energy Fund,ARCA
DBEF,Xtrackers MSCI EAFE Hedged Equity ETF,ARCA
DBEH,iM DBi Hedge Strategy ETF,ARCA
DBEM,Xtrackers MSCI Emerging Markets Hedged Equity ETF,ARCA
DBEU,Xtrackers MSCI Europe Hedged Equity ETF,ARCA
DBEZ,Xtrackers MSCI Eurozone Hedged Equity ETF,ARCA
DBGCF,"DB ETC PLC, JERSEY ETC SECURITIES PHYSICAL GOLD COMMODITY Other",U
DBGF,Panex Resources Inc. Common Stock,U
DBGI,"Digital Brands Group, Inc. Common Stock",NASDAQ
DBGIW,"Digital Brands Group, Inc. Warrant",NASDAQ
DBGR,Xtrackers MSCI Germany Hedged Equity ETF,ARCA
DBI,Designer Brands Inc.,NYSE
DBIN,"Dacotah Banks, Inc. Common Stock",U
DBJA,Innovator Double Stacker 9 Buffer ETF - January,BATS
DBJP,Xtrackers MSCI Japan Hedged Equity ETF,ARCA
DBKSF,DIGIMAX GLOBAL INC Ordinary Shares,U
